date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:42:25	138/138	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Dec%202020%2012:12:27%20GMT	https://sabujcha-demo.myshopify.com/collections/all/products/9-without-shortcode-product	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/products/9-without-shortcode-product	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:25	138/138	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Dec%202020%2012:12:27%20GMT	https://sabujcha-demo.myshopify.com/collections/all/products/9-without-shortcode-product	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/products/9-without-shortcode-product	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:26	148/148	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Dec%202020%2012:12:28%20GMT	https://sabujcha-demo.myshopify.com/collections/all/products/aliexpress-dropshipping-by-oberlo-cpy	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/products/aliexpress-dropshipping-by-oberlo-cpy	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:26	148/148	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Dec%202020%2012:12:28%20GMT	https://sabujcha-demo.myshopify.com/collections/all/products/aliexpress-dropshipping-by-oberlo-cpy	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/products/aliexpress-dropshipping-by-oberlo-cpy	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:27	94363/94363	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:29%20GMT	https://sabujcha-demo.myshopify.com/collections/all?page=3	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all9ba9.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:28	73642/73642	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:29%20GMT	https://sabujcha-demo.myshopify.com/collections/frontpage	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/frontpage.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:28	77929/77929	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:30%20GMT	https://sabujcha-demo.myshopify.com/collections/vendors?q=aliexpress	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/vendors6ef6.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:29	75036/75036	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:30%20GMT	https://sabujcha-demo.myshopify.com/collections/vendors?q=amazon	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/vendorsdb25.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:29	75634/75634	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:31%20GMT	https://sabujcha-demo.myshopify.com/collections/vendors?q=ebay%20BD	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/vendorsfcd8.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:30	75554/75554	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:31%20GMT	https://sabujcha-demo.myshopify.com/collections/vendors?q=Korando	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/vendors1d81.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:30	75227/75227	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:32%20GMT	https://sabujcha-demo.myshopify.com/collections/vendors?q=Nirob%20store	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/vendors35a5.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:31	91188/91188	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:33%20GMT	https://sabujcha-demo.myshopify.com/collections/all/red	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/red.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:32	94887/94887	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:33%20GMT	https://sabujcha-demo.myshopify.com/collections/all/green	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/green.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:32	91194/91194	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:34%20GMT	https://sabujcha-demo.myshopify.com/collections/all/blue	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/blue.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:33	85728/85728	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:34%20GMT	https://sabujcha-demo.myshopify.com/collections/all/yellow	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/yellow.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:33	91390/91390	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:35%20GMT	https://sabujcha-demo.myshopify.com/collections/all/white	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/white.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:34	90792/90792	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:35%20GMT	https://sabujcha-demo.myshopify.com/collections/all/gold	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/gold.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:34	90792/90792	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:36%20GMT	https://sabujcha-demo.myshopify.com/collections/all/gray	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/gray.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:35	85282/85282	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:37%20GMT	https://sabujcha-demo.myshopify.com/collections/all/magenta	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/magenta.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:36	85276/85276	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:37%20GMT	https://sabujcha-demo.myshopify.com/collections/all/maroon	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/maroon.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:36	84445/84445	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:38%20GMT	https://sabujcha-demo.myshopify.com/collections/all/navy	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/navy.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:37	94086/94086	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:39%20GMT	https://sabujcha-demo.myshopify.com/collections/all/s	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/s.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:38	96199/96199	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:39%20GMT	https://sabujcha-demo.myshopify.com/collections/all/m	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/m.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:38	96214/96214	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:40%20GMT	https://sabujcha-demo.myshopify.com/collections/all/l	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/l.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:39	93513/93513	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:40%20GMT	https://sabujcha-demo.myshopify.com/collections/all/xl	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/xl.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:40	84429/84429	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:41%20GMT	https://sabujcha-demo.myshopify.com/collections/all/xxl	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/xxl.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:43	78417/78417	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:43%20GMT	https://sabujcha-demo.myshopify.com/collections/all/100gm	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/100gm.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:44	78417/78417	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:44%20GMT	https://sabujcha-demo.myshopify.com/collections/all/250gm	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/250gm.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:45	66024/66024	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Dec%202020%2012:12:42%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/files/green-tea-benefits.jpg?v=1543733342	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/files/green-tea-benefits145c.jpg	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:45	78411/78411	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:46%20GMT	https://sabujcha-demo.myshopify.com/collections/all/50gm	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/50gm.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:45	78411/78411	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:47%20GMT	https://sabujcha-demo.myshopify.com/collections/all/cyan	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/cyan.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:46	78417/78417	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:48%20GMT	https://sabujcha-demo.myshopify.com/collections/all/wheat	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/wheat.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:47	86835/86835	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:48%20GMT	https://sabujcha-demo.myshopify.com/collections/all/black	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/black.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:48	8241/8241	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Dec%202019%2016:57:27%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/3/assets/fastclick.min.js?v=2972345853941092237	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/3/assets/fastclick.min1125.js	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:49	78324/78324	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:12:49%20GMT	https://sabujcha-demo.myshopify.com/collections/all/fiber	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all/fiber.html	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:49	14977/14977	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Dec%202019%2002:33:16%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/3/assets/timber.js?v=13260139114654069782	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/3/assets/timber6083.js	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:50	3125/3125	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Dec%202019%2022:12:35%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/3/assets/wishlist.js?v=10508188993587217434	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/3/assets/wishlistfdb7.js	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:51	18821/18821	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Dec%202019%2002:09:39%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/3/assets/jquery.currencies.min.js?v=3545291232168825427	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/3/assets/jquery.currencies.min1a82.js	(from https://sabujcha-demo.myshopify.com/collections/all)
17:42:52	34906/34906	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Dec%202020%2012:12:54%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/products/product-detalis-bl3_grande.jpg?v=1543551207	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/products/product-detalis-bl3_grande4640.jpg	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:42:53	22764/22764	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Dec%202020%2012:12:54%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/products/product-detalis-bl2_grande.jpg?v=1543551204	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/products/product-detalis-bl2_grande3117.jpg	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:42:55	30663/30663	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Dec%202020%2012:12:55%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/products/product-detalis-bl1_grande.jpg?v=1543551194	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/products/product-detalis-bl1_grande0966.jpg	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:42:55	42875/42875	---M-Z	200	added ('OK')	text/css	date:Mon,%2028%20Dec%202020%2012:12:57%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/timber.scss.css?v=12967092726693432265	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/timber.scss0afa.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:42:56	127343/127343	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2021:07:32%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/bootstrap.min.css?v=1986833734021132441	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/bootstrap.minc79f.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:42:57	75599/75599	---M-Z	200	added ('OK')	text/css	date:Fri,%2013%20Dec%202019%2001:51:53%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/animate.css?v=9888746204862415360	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/animate2117.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:42:57	10775/10775	---M-Z	200	added ('OK')	text/css	date:Fri,%2013%20Dec%202019%2010:17:53%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/chosen.min.css?v=16378500291142650933	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/chosen.minfb6a.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:42:58	27412/27412	---M-Z	200	added ('OK')	text/css	date:Sat,%2014%20Dec%202019%2016:50:36%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/font-awesome.min.css?v=14053330696143262969	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/font-awesome.mina741.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:42:59	51239/51239	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2005:13:12%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/ionicons.min.css?v=18436430612067519620	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/ionicons.minb771.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:00	21807/21807	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2008:29:21%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/jquery-ui.css?v=8017439594278259055	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/jquery-uife68.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:01	2845/2845	---M-Z	200	added ('OK')	text/css	date:Sat,%2014%20Dec%202019%2020:44:34%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/meanmenu.min.css?v=3064370016492856624	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/meanmenu.min07f7.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:01	2936/2936	---M-Z	200	added ('OK')	text/css	date:Fri,%2013%20Dec%202019%2009:32:31%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/owl.carousel.min.css?v=10084739304461680995	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/owl.carousel.min22a5.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:02	1573/1573	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2014:55:41%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/slick.css?v=14689265146432510397	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/slick6c6a.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:03	16405/16405	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Dec%202019%2014:03:58%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/themify-icons.css?v=1782837867860931872	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/themify-icons40bc.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:04	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Dec%202020%2012:13:05%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/jquery.fancybox-1.3.4.css?1173	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/jquery.fancybox-1.3.40a0a.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:04	5439/5439	---M-Z	200	added ('OK')	text/css	date:Sat,%2014%20Dec%202019%2006:33:50%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/magnify.css?v=8928654371069544157	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/magnify7b88.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:05	102918/102918	---M-Z	200	added ('OK')	text/css	date:Sat,%2014%20Dec%202019%2010:22:14%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/style.css?v=16524583298396696142	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/style271f.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:06	22533/22533	---M-Z	200	added ('OK')	text/css	date:Fri,%2013%20Dec%202019%2015:57:20%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/responsive.css?v=11256273084078173228	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/responsive8230.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:07	24931/24931	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Dec%202019%2003:29:25%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/theme-default.css?v=4923958746705183149	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/theme-defaultcf74.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:08	79081/79081	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Dec%202019%2005:42:45%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/theme-custom.css?v=13092005077466544569	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/theme-custom0e03.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:08	5804/5804	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Dec%202019%2010:47:46%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/theme-responsive.css?v=142843882387286258	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/theme-responsive2dee.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:09	5043/5043	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2010:38:12%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/skin-theme.css?v=2766617064036866794	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/skin-theme9a11.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:10	9681/9681	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Dec%202019%2001:16:43%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/theme-color.css?v=4976285621965396176	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/theme-color67a9.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:11	5306/5306	---MC-	200	added ('OK')	application/json+oembed	date:Mon,%2028%20Dec%202020%2012:13:13%20GMT	https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product.oembed	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product.oembed	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:12	64664/64664	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Dec%202020%2012:13:13%20GMT	https://sabujcha-demo.myshopify.com/products/POST	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/products/POST.13b.delayed	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:13	35/35	---M-Z	200	added ('OK')	text/css	date:Sat,%2014%20Dec%202019%2010:57:11%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/compiled_assets/styles.css?1173	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/compiled_assets/styles0a0a.css	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:13	0/0	---M--	200	added ('OK')	application/javascript	date:Thu,%2012%20Dec%202019%2010:11:05%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/compiled_assets/scripts.js?1173	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/compiled_assets/scripts0a0a.js	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:14	8636/8636	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Dec%202019%2018:44:41%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/modernizr-3.5.0.min.js?v=12930275205328170995	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/modernizr-3.5.0.minbe56.js	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:16	18994/18994	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Dec%202019%2013:47:09%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/popper.js?v=3469533037526083960	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/popper97a2.js	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:17	97163/97163	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2013%20Dec%202019%2014:22:04%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/jquery-v1.12.4.min.js?v=14381951437655234724	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/jquery-v1.12.4.min7e10.js	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
17:43:17	50564/50564	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Dec%202019%2011:40:38%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/bootstrap.min.js?v=1688375208433119495	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/9/assets/bootstrap.min9c20.js	(from https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product)
